date,maturity_0.33,maturity_0.67,maturity_1.00,maturity_1.50,maturity_2.00,maturity_2.50,maturity_3.00,maturity_3.50,maturity_4.00,maturity_4.50,maturity_5.00,beta0,beta1,beta2,tau
2015-03-09,0.46,0.48,0.54,0.67,0.81,0.94,1.06,1.16,1.25,1.32,1.39,2.0214477971403957,-1.5081710829349801,-2.075558735413133,0.8997481323750534
2015-03-10,0.46,0.47,0.52,0.63,0.76,0.88,0.98,1.07,1.15,1.22,1.27,1.8203114782855137,-1.2928232614539423,-1.9202069640328285,0.8659529011519244
2015-03-11,0.46,0.47,0.51,0.62,0.75,0.87,0.97,1.06,1.14,1.21,1.27,1.8376644069791512,-1.306995741195594,-1.9580822856406863,0.88761794895804
2015-03-12,0.46,0.47,0.5,0.6,0.72,0.83,0.93,1.02,1.1,1.16,1.22,1.7917313178565377,-1.2614010639305127,-1.9016731739415191,0.9218460782010415
2015-03-13,0.46,0.46,0.5,0.59,0.7,0.8,0.89,0.97,1.04,1.1,1.16,1.6795615485882962,-1.1623655608827572,-1.7223655206589505,0.9274363498151276
2015-03-16,0.46,0.47,0.5,0.59,0.69,0.79,0.88,0.96,1.02,1.09,1.14,1.6698085238707596,-1.1593358902084165,-1.6606484407216566,0.9631282117097544
2015-03-17,0.46,0.47,0.5,0.6,0.71,0.81,0.89,0.97,1.04,1.1,1.15,1.6367210224415376,-1.1203214545589404,-1.6543002430635545,0.8960185331202859
2015-03-18,0.45,0.46,0.49,0.57,0.66,0.76,0.84,0.91,0.97,1.03,1.08,1.5682321816691602,-1.0725131659223353,-1.5274430735935558,0.9652986627340702
2015-03-19,0.45,0.45,0.46,0.53,0.61,0.69,0.77,0.84,0.91,0.96,1.01,1.5423714163088236,-1.0362344738559752,-1.5759089108725206,1.0528644730536543
2015-03-20,0.45,0.44,0.46,0.52,0.6,0.68,0.76,0.83,0.89,0.95,1.0,1.5353322791994346,-1.0293462688137587,-1.5843938860466735,1.0635462131542355
2015-03-23,0.45,0.44,0.45,0.51,0.59,0.67,0.74,0.81,0.87,0.93,0.98,1.5052219252549743,-0.9950682297557611,-1.5762580534885506,1.063585196630628
2015-03-24,0.44,0.43,0.45,0.5,0.58,0.65,0.73,0.8,0.86,0.92,0.97,1.5433498234593712,-1.0541019145151336,-1.573595815358868,1.143700948612398
2015-03-25,0.45,0.43,0.45,0.5,0.58,0.66,0.74,0.8,0.87,0.92,0.97,1.4763395780381676,-0.955962423949765,-1.603968561759066,1.0219411933107037
2015-03-26,0.45,0.44,0.46,0.53,0.62,0.71,0.79,0.87,0.94,1.0,1.05,1.6052515022379867,-1.0892415946195355,-1.7154572652219824,1.0184895286395526
2015-03-27,0.45,0.44,0.46,0.52,0.59,0.67,0.75,0.82,0.89,0.94,1.0,1.5958040130787277,-1.0987665153882478,-1.6117913215800372,1.1587221419231608
2015-03-30,0.45,0.44,0.46,0.53,0.61,0.69,0.77,0.85,0.91,0.97,1.03,1.6076033482975236,-1.108219922948155,-1.638621887908997,1.1032056800480883
2015-03-31,0.45,0.45,0.46,0.53,0.61,0.7,0.78,0.85,0.91,0.97,1.02,1.5404465285005633,-1.0284517791445582,-1.6016125152463179,1.0219989981337116
2015-04-01,0.45,0.45,0.46,0.52,0.6,0.68,0.76,0.83,0.9,0.95,1.0,1.5516551716329194,-1.0440390242485862,-1.5943812446103764,1.0826394886403672
2015-04-02,0.45,0.45,0.47,0.53,0.61,0.7,0.78,0.85,0.92,0.98,1.03,1.6174214634975774,-1.1179488304959977,-1.6252162107040036,1.1140643750186883
2015-04-07,0.45,0.45,0.46,0.53,0.61,0.7,0.78,0.85,0.91,0.97,1.02,1.5404465285005633,-1.0284517791445582,-1.6016125152463179,1.0219989981337116
2015-04-08,0.45,0.45,0.47,0.53,0.61,0.7,0.77,0.85,0.91,0.97,1.02,1.583562069530246,-1.0851143141462816,-1.5802414149248682,1.0994410736897875
2015-04-09,0.45,0.45,0.47,0.53,0.62,0.7,0.78,0.85,0.92,0.97,1.02,1.548213665144793,-1.0443742319937337,-1.5656238671352831,1.044098200489166
2015-04-10,0.45,0.45,0.46,0.53,0.61,0.69,0.77,0.84,0.91,0.96,1.02,1.5819153856541641,-1.0815285228820426,-1.595424131261633,1.0992500548062603
2015-04-13,0.45,0.45,0.47,0.53,0.62,0.7,0.78,0.85,0.92,0.97,1.02,1.548213665144793,-1.0443742319937337,-1.5656238671352831,1.044098200489166
2015-04-14,0.45,0.44,0.46,0.52,0.59,0.67,0.74,0.81,0.86,0.92,0.96,1.438822778870835,-0.9347703258859232,-1.4580135253815918,1.0304220603575251
2015-04-15,0.45,0.45,0.47,0.53,0.61,0.69,0.76,0.83,0.89,0.94,0.99,1.4887576420676247,-0.9925928883903128,-1.4569916412516073,1.0564142007556
2015-04-16,0.45,0.45,0.47,0.54,0.62,0.71,0.78,0.85,0.92,0.97,1.02,1.5319295483434348,-1.0328081226467622,-1.5236763696709508,1.0344839476622136
2015-04-17,0.45,0.46,0.48,0.54,0.62,0.7,0.77,0.84,0.91,0.96,1.01,1.5786946948655831,-1.0968422130916817,-1.4608614460444191,1.1647531582861956
2015-04-20,0.45,0.46,0.49,0.56,0.64,0.72,0.79,0.86,0.92,0.98,1.02,1.5383648858685008,-1.0654743387163643,-1.3662320893743773,1.1039006625235837
2015-04-21,0.45,0.46,0.49,0.56,0.64,0.72,0.79,0.86,0.92,0.97,1.02,1.5196329281945298,-1.0456953687324821,-1.3517516369913771,1.0846938759470284
2015-04-22,0.46,0.48,0.52,0.61,0.71,0.8,0.89,0.97,1.04,1.1,1.15,1.7057779234342412,-1.2231449607704812,-1.5336424851632378,1.0365165854848926
2015-04-23,0.45,0.47,0.51,0.59,0.69,0.78,0.86,0.94,1.01,1.07,1.12,1.6868585807470955,-1.218774911581579,-1.492063360572436,1.081679205167829
2015-04-24,0.45,0.47,0.51,0.59,0.68,0.77,0.85,0.92,0.99,1.04,1.09,1.604837174014446,-1.1368529533215948,-1.399911282017396,1.046695715404624
2015-04-27,0.45,0.47,0.51,0.6,0.69,0.78,0.87,0.94,1.01,1.07,1.12,1.6698913737217789,-1.204349365263069,-1.4618690017214706,1.0662354204040658
2015-04-28,0.45,0.47,0.51,0.59,0.69,0.78,0.87,0.94,1.01,1.07,1.12,1.66386180794255,-1.1906130614854373,-1.4972521754294408,1.043154490124451
2015-04-29,0.45,0.47,0.51,0.6,0.7,0.8,0.89,0.98,1.06,1.13,1.19,1.89390928311864,-1.4284072985894265,-1.7038748833788024,1.1788250663173552
2015-04-30,0.45,0.47,0.52,0.61,0.72,0.82,0.91,1.0,1.07,1.14,1.2,1.8243170310617514,-1.3590033990203747,-1.6354938778840569,1.0840398007892538
2015-05-01,0.45,0.47,0.52,0.62,0.72,0.83,0.92,1.01,1.09,1.16,1.22,1.8846974312894258,-1.4227875091589022,-1.6820448136949864,1.1143365018442541
2015-05-05,0.45,0.48,0.54,0.64,0.76,0.87,0.98,1.07,1.16,1.23,1.3,2.0258257275429417,-1.5703932008499693,-1.7799781063743447,1.1310509136796008
2015-05-06,0.46,0.47,0.53,0.64,0.76,0.88,0.98,1.08,1.17,1.25,1.32,2.041622390526904,-1.5594327191129462,-1.9375638685872945,1.0735522848755428
2015-05-07,0.46,0.48,0.52,0.62,0.74,0.85,0.95,1.04,1.12,1.2,1.26,1.9238277767127407,-1.4304049903169789,-1.8465645114053504,1.0474624050606731
2015-05-08,0.46,0.47,0.51,0.6,0.71,0.83,0.93,1.02,1.1,1.18,1.24,1.917479834030506,-1.409828317724942,-1.930325416150454,1.0472346805369166
2015-05-11,0.46,0.48,0.53,0.64,0.76,0.88,0.98,1.08,1.16,1.24,1.3,1.9646583529345056,-1.4730217858945984,-1.8865383399415374,1.0175658288163094
2015-05-12,0.46,0.49,0.54,0.64,0.77,0.89,0.99,1.09,1.17,1.25,1.32,2.0243638729945856,-1.5423901097693427,-1.8753056030563722,1.071486324106113
2015-05-13,0.46,0.48,0.53,0.63,0.75,0.87,0.98,1.08,1.17,1.26,1.33,2.1527851632787556,-1.6708850493747383,-2.0272870849514106,1.1670969645276559
2015-05-14,0.46,0.48,0.52,0.62,0.73,0.85,0.96,1.05,1.14,1.22,1.29,2.0525826808933014,-1.5611913942616256,-1.973237213779797,1.1271419941711736
2015-05-15,0.46,0.47,0.51,0.6,0.71,0.82,0.92,1.01,1.09,1.16,1.22,1.8655924381591966,-1.359445711099513,-1.8624817804441554,1.0321788838318597
2015-05-18,0.46,0.48,0.52,0.61,0.73,0.84,0.95,1.04,1.13,1.2,1.27,1.9907960777372475,-1.4935451278233591,-1.9360333968998042,1.092650033970028
2015-05-19,0.46,0.47,0.51,0.61,0.72,0.84,0.94,1.04,1.12,1.2,1.26,1.949333559811066,-1.442297284358697,-1.965979921265771,1.0419164214410113
2015-05-20,0.46,0.48,0.52,0.61,0.73,0.84,0.95,1.05,1.13,1.21,1.28,2.0342668238610284,-1.5386827843291173,-1.9743590528829902,1.1201671366184593
2015-05-21,0.46,0.48,0.52,0.63,0.74,0.86,0.96,1.06,1.15,1.22,1.29,2.0058514593155556,-1.5142299485906476,-1.9281988167185347,1.0795157750194182
2015-05-22,0.46,0.48,0.52,0.62,0.74,0.86,0.97,1.06,1.14,1.21,1.28,1.9257934776097214,-1.4169539479320603,-1.9307985971583923,0.995017042280994
2015-05-26,0.46,0.48,0.52,0.62,0.73,0.84,0.94,1.03,1.11,1.18,1.24,1.8837074201616277,-1.3898204678740136,-1.8009102190919566,1.0401722240524784
2015-05-27,0.47,0.49,0.52,0.61,0.73,0.84,0.94,1.03,1.11,1.18,1.25,1.9142232545943536,-1.3986754561562766,-1.8877864924964296,1.049990092397497
2015-05-28,0.46,0.48,0.51,0.59,0.7,0.8,0.9,0.99,1.07,1.13,1.2,1.8775747355548662,-1.3782239488534378,-1.8160981262784326,1.1063669941293306
2015-05-29,0.46,0.48,0.51,0.59,0.69,0.79,0.89,0.97,1.05,1.11,1.17,1.8127890037465946,-1.3147525537701144,-1.7334820590023747,1.0927921015640956
2015-06-01,0.46,0.48,0.52,0.6,0.71,0.81,0.9,0.99,1.06,1.13,1.2,1.8763451666550575,-1.3953041288446064,-1.7080758867886132,1.1481556215710877
2015-06-02,0.46,0.48,0.52,0.61,0.72,0.83,0.93,1.02,1.11,1.19,1.26,2.064166180969758,-1.5845695040953927,-1.9069751321313873,1.2193183366628253
2015-06-03,0.46,0.48,0.52,0.63,0.74,0.86,0.97,1.08,1.18,1.27,1.35,2.3181133060333554,-1.8409276255700275,-2.1743772980319127,1.2888599760298705
2015-06-04,0.46,0.48,0.52,0.62,0.73,0.85,0.95,1.05,1.14,1.22,1.29,2.0802271086381854,-1.5935546761947954,-1.9749093566521538,1.1610360919518163
2015-06-05,0.46,0.48,0.52,0.61,0.73,0.85,0.97,1.07,1.17,1.25,1.33,2.2097528974223537,-1.7124983322417182,-2.1775608143373386,1.1912267908598735
2015-06-08,0.46,0.48,0.51,0.61,0.73,0.85,0.96,1.06,1.15,1.24,1.31,2.1248044650438005,-1.6232937154206675,-2.1167168144804718,1.1390919986016643
2015-06-09,0.46,0.48,0.53,0.63,0.75,0.87,0.98,1.09,1.19,1.27,1.36,2.297042438668415,-1.8216399460794142,-2.1379615773047353,1.2651977902750375
2015-06-10,0.46,0.48,0.53,0.64,0.76,0.88,0.99,1.09,1.19,1.27,1.35,2.18405700401794,-1.707002303062593,-2.0373333046685755,1.1737322210030252
2015-06-11,0.46,0.48,0.53,0.63,0.74,0.86,0.96,1.06,1.15,1.24,1.32,2.2265662110368956,-1.7613864411835252,-1.990233522259392,1.2983466548423934
2015-06-12,0.46,0.48,0.53,0.63,0.74,0.85,0.96,1.05,1.14,1.22,1.29,2.077989864984175,-1.6044757953628377,-1.889184664355764,1.1876210024606637
2015-06-15,0.46,0.48,0.53,0.64,0.75,0.87,0.97,1.07,1.16,1.24,1.32,2.130814716665578,-1.661739612820631,-1.92595192414792,1.197627350560569
2015-06-16,0.46,0.48,0.52,0.62,0.73,0.84,0.94,1.04,1.13,1.21,1.28,2.0939491052318373,-1.615230302682555,-1.9388558352658825,1.2088056858063136
2015-06-17,0.46,0.49,0.55,0.67,0.79,0.91,1.02,1.12,1.21,1.3,1.37,2.175584925177783,-1.7177947809995282,-1.8927839594770326,1.1713512641745256
2015-06-18,0.46,0.49,0.54,0.66,0.78,0.9,1.01,1.11,1.21,1.29,1.37,2.2061731417434736,-1.7413744518491678,-1.9675346316573672,1.19007260624695
2015-06-19,0.46,0.49,0.55,0.65,0.77,0.88,0.99,1.09,1.17,1.26,1.33,2.152746141117527,-1.6950719545214334,-1.8453445023793398,1.2299730140376446
2015-06-22,0.46,0.5,0.56,0.68,0.81,0.94,1.05,1.15,1.25,1.33,1.41,2.2179340408491104,-1.7593995128715334,-1.9295440124086012,1.1494045514874887
2015-06-23,0.47,0.51,0.57,0.71,0.84,0.97,1.09,1.19,1.28,1.36,1.44,2.1628539714858186,-1.686583917844123,-1.9334900070125949,1.0377319612941367
2015-06-24,0.48,0.53,0.6,0.74,0.88,1.0,1.12,1.22,1.31,1.39,1.46,2.1624370794365033,-1.6933567895810206,-1.8095869098878778,1.0358599860150048
2015-06-25,0.47,0.52,0.6,0.73,0.87,1.0,1.11,1.21,1.31,1.39,1.47,2.2537870526036223,-1.811439287581551,-1.7883983888524981,1.1419774660738347
2015-06-26,0.47,0.52,0.6,0.74,0.89,1.02,1.14,1.25,1.34,1.42,1.5,2.224546533019789,-1.7655176515186475,-1.8951877596839068,1.0253944518968219
2015-06-29,0.47,0.5,0.56,0.69,0.82,0.95,1.06,1.16,1.25,1.33,1.4,2.0889630167193767,-1.599697852326023,-1.9416004187506228,1.0036091877018967
2015-06-30,0.47,0.5,0.56,0.68,0.81,0.93,1.04,1.14,1.22,1.3,1.37,2.0454088429478534,-1.5594613951130833,-1.86822361108607,1.019378177217965
2015-07-01,0.47,0.51,0.58,0.71,0.86,0.99,1.1,1.2,1.3,1.38,1.45,2.153141500173168,-1.6762504504605822,-1.9332319711509116,1.003754672358348
2015-07-02,0.47,0.51,0.57,0.69,0.82,0.94,1.06,1.16,1.26,1.34,1.42,2.254610663068774,-1.7882526915228465,-1.938094445059531,1.1780348187463465
2015-07-03,0.47,0.51,0.56,0.68,0.81,0.94,1.05,1.15,1.23,1.31,1.39,2.096297077722867,-1.6093132564800507,-1.9089943668734657,1.0460253384545146
2015-07-06,0.46,0.49,0.55,0.67,0.8,0.92,1.03,1.13,1.22,1.3,1.38,2.1323729650361973,-1.667429561398278,-1.9027543389367665,1.1039678080539033
2015-07-07,0.46,0.48,0.53,0.63,0.74,0.85,0.95,1.04,1.12,1.2,1.27,1.998606554201315,-1.5274200805725124,-1.7923816421893588,1.1549719813231136
2015-07-08,0.46,0.48,0.53,0.63,0.74,0.85,0.95,1.05,1.14,1.22,1.29,2.11022641058328,-1.6412740385354514,-1.8923255627003637,1.2280987628686786
2015-07-09,0.46,0.49,0.54,0.65,0.77,0.89,0.99,1.09,1.19,1.27,1.34,2.1569955999816997,-1.6904381380062747,-1.9191343772160216,1.1893626509820658
2015-07-10,0.46,0.5,0.56,0.68,0.8,0.93,1.04,1.15,1.25,1.33,1.41,2.287669481595919,-1.8331054318817244,-1.9616904638139783,1.2214126361512254
2015-07-13,0.47,0.51,0.58,0.7,0.83,0.96,1.07,1.18,1.27,1.36,1.44,2.2907178402613626,-1.8336847653587145,-1.9160067875207358,1.197582830084671
2015-07-14,0.47,0.53,0.6,0.74,0.87,1.0,1.12,1.23,1.32,1.4,1.48,2.278895681374899,-1.8338501429462508,-1.8090558826625749,1.1473267118742025
2015-07-15,0.49,0.55,0.62,0.75,0.88,1.01,1.13,1.23,1.32,1.41,1.48,2.2882219723809576,-1.8231776742460233,-1.7841729429101962,1.1718554895804758
2015-07-16,0.49,0.55,0.62,0.75,0.88,1.01,1.12,1.22,1.31,1.39,1.46,2.2074883458203045,-1.741960205028751,-1.7149684628896429,1.1256377176103094
2015-07-17,0.49,0.55,0.63,0.76,0.89,1.02,1.13,1.23,1.32,1.4,1.47,2.2209294512021436,-1.765229315768769,-1.6646167240777072,1.1416081797818576
2015-07-20,0.48,0.54,0.61,0.75,0.89,1.01,1.13,1.22,1.31,1.39,1.46,2.14958410320819,-1.6924169629644492,-1.7056896115663103,1.0516062348291693
2015-07-21,0.48,0.53,0.61,0.75,0.88,1.01,1.12,1.22,1.31,1.39,1.46,2.167881707423041,-1.7127183230382723,-1.7260191255846027,1.06727396925363
2015-07-22,0.48,0.54,0.62,0.76,0.9,1.03,1.14,1.23,1.32,1.39,1.45,2.0543836295524796,-1.5896176078452817,-1.6779020778403888,0.9436292225381309
2015-07-23,0.48,0.54,0.62,0.75,0.89,1.01,1.12,1.22,1.3,1.38,1.44,2.0997100570021487,-1.6461631251659532,-1.6301683439135526,1.034928892250186
2015-07-24,0.48,0.53,0.61,0.73,0.86,0.98,1.09,1.18,1.26,1.34,1.4,2.0549888698870693,-1.596218444546381,-1.6161005823342722,1.051739595827495
2015-07-27,0.48,0.53,0.6,0.73,0.86,0.98,1.08,1.17,1.25,1.33,1.39,2.015004096267915,-1.5526695272835873,-1.6080350963514989,1.0205686735811546
2015-07-28,0.48,0.53,0.6,0.72,0.85,0.97,1.07,1.17,1.25,1.32,1.39,2.048258839228841,-1.583626421551052,-1.6398545797383282,1.0593123019298665
2015-07-29,0.48,0.53,0.61,0.74,0.87,0.99,1.09,1.19,1.28,1.35,1.42,2.107878422102361,-1.6588824960994608,-1.6098498726199324,1.0944072842217183
2015-07-30,0.48,0.54,0.61,0.74,0.87,1.0,1.1,1.2,1.29,1.36,1.43,2.119623981153566,-1.6631689316638556,-1.6514061069845265,1.0786079902892873
2015-07-31,0.48,0.53,0.59,0.71,0.83,0.95,1.05,1.14,1.23,1.3,1.36,2.0290798933094023,-1.5600601359836364,-1.6345259016556266,1.0816244196444331
2015-08-03,0.48,0.53,0.6,0.72,0.84,0.95,1.05,1.14,1.22,1.28,1.34,1.9325577659877327,-1.4704879291503414,-1.5042328810490948,1.0239838682246631
2015-08-04,0.48,0.54,0.61,0.73,0.85,0.96,1.06,1.15,1.22,1.29,1.35,1.9605359323099913,-1.5122792526969757,-1.4207094213877194,1.07797435392981
2015-08-05,0.48,0.55,0.62,0.75,0.88,1.01,1.11,1.21,1.29,1.36,1.42,2.0548977880101766,-1.5995080526350174,-1.5724996394910666,1.0259710834102738
2015-08-06,0.47,0.53,0.6,0.73,0.86,0.99,1.09,1.19,1.27,1.34,1.4,2.019438663692507,-1.5625066918537183,-1.638098424947253,0.9899311113947709
2015-08-07,0.47,0.52,0.59,0.72,0.85,0.97,1.07,1.16,1.24,1.3,1.36,1.9080398867946746,-1.4394762266523373,-1.6129219202561698,0.9164578335419772
2015-08-10,0.47,0.52,0.6,0.74,0.87,1.0,1.11,1.21,1.29,1.36,1.42,2.0201850259940772,-1.5557080889906043,-1.7173147644760787,0.9338508863621849
2015-08-11,0.47,0.51,0.58,0.7,0.82,0.94,1.04,1.13,1.21,1.28,1.34,1.9473909506168985,-1.482203046864604,-1.6282388923612188,1.0039982547906596
2015-08-12,0.47,0.51,0.57,0.69,0.81,0.92,1.02,1.11,1.19,1.26,1.32,1.938178074145501,-1.4719883249467878,-1.6171069901414774,1.0320922785415305
2015-08-13,0.47,0.51,0.58,0.69,0.81,0.93,1.03,1.12,1.2,1.28,1.34,2.013044043261982,-1.5542922068888485,-1.638990534968779,1.0932060909226053
2015-08-14,0.47,0.51,0.58,0.7,0.83,0.94,1.04,1.13,1.22,1.29,1.35,1.9896277255610846,-1.5312835108063139,-1.6307355884527988,1.043263650592027
2015-08-17,0.47,0.51,0.57,0.69,0.8,0.91,1.01,1.1,1.18,1.25,1.31,1.9544976699426748,-1.495022258618444,-1.582300907607473,1.0848700480506055
2015-08-18,0.47,0.52,0.59,0.71,0.83,0.94,1.04,1.13,1.22,1.29,1.36,2.0890994380861985,-1.6539139340236897,-1.5298765392975104,1.2077047825886766
2015-08-19,0.47,0.52,0.58,0.69,0.8,0.91,1.01,1.1,1.19,1.26,1.32,2.06350251849543,-1.6157326038540223,-1.5655398135449032,1.226896144174956
2015-08-20,0.47,0.51,0.57,0.67,0.77,0.88,0.97,1.06,1.14,1.21,1.28,2.0473701518668177,-1.6006612572739076,-1.5356798373652611,1.3108384920680811
2015-08-21,0.47,0.5,0.56,0.65,0.75,0.85,0.94,1.02,1.1,1.16,1.22,1.8657121468474962,-1.4048322767027859,-1.4765331668823083,1.1746461807707387
2015-08-24,0.47,0.5,0.55,0.64,0.73,0.83,0.92,1.01,1.08,1.15,1.22,1.9876423033851927,-1.5283765381685783,-1.5671799553570018,1.3372557817653539
2015-08-25,0.47,0.5,0.55,0.65,0.75,0.85,0.95,1.04,1.13,1.2,1.27,2.0920352621380855,-1.630677553378188,-1.7053782218835547,1.3209361078305393
2015-08-26,0.47,0.5,0.54,0.63,0.73,0.83,0.93,1.03,1.12,1.2,1.28,2.3072311494155624,-1.8407285322629465,-1.941736038008906,1.5071339504231431
2015-08-27,0.47,0.51,0.55,0.64,0.75,0.85,0.96,1.05,1.14,1.22,1.29,2.1894036946329667,-1.7192947934878275,-1.8370018010005265,1.3636006934873504
2015-08-28,0.47,0.51,0.56,0.66,0.76,0.86,0.96,1.06,1.14,1.22,1.29,2.198948279633669,-1.74686618947218,-1.7056079997609777,1.4356985541632508
2015-09-01,0.47,0.51,0.57,0.66,0.76,0.86,0.95,1.04,1.13,1.2,1.27,2.1930120249524125,-1.7521014950704772,-1.5844407493922055,1.5322280035896143
2015-09-02,0.47,0.51,0.56,0.65,0.75,0.85,0.95,1.04,1.12,1.2,1.27,2.1740091342508943,-1.720721490579189,-1.6779037949266462,1.4580086483155728
2015-09-03,0.47,0.51,0.56,0.65,0.74,0.84,0.94,1.03,1.11,1.18,1.25,2.1203560032288764,-1.66545717930589,-1.6295999116968258,1.4424131255746504
2015-09-04,0.47,0.5,0.54,0.62,0.71,0.8,0.89,0.97,1.05,1.12,1.18,1.982996747987597,-1.5174942836233702,-1.590180229353455,1.4012497026402875
2015-09-07,0.47,0.51,0.56,0.64,0.73,0.82,0.9,0.98,1.05,1.12,1.18,1.981651063885216,-1.5377657677309444,-1.377334975999496,1.5207834013865529
2015-09-08,0.48,0.52,0.56,0.65,0.74,0.84,0.92,1.01,1.08,1.15,1.22,2.023115580620908,-1.5589843851863008,-1.5179546204781942,1.428298136232705
2015-09-09,0.48,0.52,0.57,0.66,0.75,0.84,0.93,1.01,1.09,1.16,1.22,2.0514724924242342,-1.596906016694041,-1.456892081831993,1.4965048117285267
2015-09-10,0.48,0.52,0.57,0.66,0.75,0.84,0.93,1.01,1.09,1.16,1.22,2.0514724924242342,-1.596906016694041,-1.456892081831993,1.4965048117285267
2015-09-11,0.48,0.51,0.56,0.65,0.74,0.82,0.91,0.99,1.06,1.13,1.19,1.9492080940545504,-1.4915141555537168,-1.4157821965100235,1.42212268735383
2015-09-14,0.48,0.52,0.57,0.65,0.74,0.83,0.91,0.99,1.06,1.13,1.2,2.0909855308286667,-1.6418954298188106,-1.4118766085107373,1.6610130822943179
2015-09-15,0.48,0.52,0.58,0.67,0.76,0.85,0.94,1.02,1.1,1.17,1.24,2.1886629376439792,-1.7481743222074297,-1.4324551355818702,1.7051242184066746
2015-09-16,0.48,0.53,0.59,0.69,0.79,0.88,0.97,1.06,1.13,1.2,1.27,2.103476294720707,-1.6674555596849783,-1.339101668720573,1.536982712703897
2015-09-17,0.49,0.54,0.6,0.7,0.8,0.9,0.99,1.08,1.16,1.23,1.3,2.1566879669798293,-1.7057048984152328,-1.4352307423635926,1.5022059234556295
2015-09-18,0.47,0.5,0.55,0.63,0.72,0.8,0.89,0.97,1.04,1.11,1.17,1.9608789960773298,-1.5095967528227228,-1.4495175196154193,1.4656785214806274
2015-09-21,0.47,0.51,0.56,0.64,0.73,0.82,0.91,0.99,1.07,1.14,1.21,2.1643540997183544,-1.7204742305376928,-1.535640337097985,1.6683773269607374
2015-09-22,0.47,0.49,0.53,0.6,0.68,0.77,0.85,0.92,0.99,1.06,1.12,1.867175737978277,-1.3997906936977422,-1.498329428199927,1.4070490585394038
2015-09-23,0.47,0.49,0.53,0.6,0.69,0.77,0.85,0.93,1.0,1.07,1.13,1.9045600663965974,-1.4382245004021,-1.5309959120203906,1.4262420606043684
2015-09-24,0.46,0.48,0.51,0.58,0.66,0.74,0.81,0.89,0.96,1.03,1.09,1.9285395695774918,-1.4722634810794688,-1.5533555967236985,1.551043059618185
2015-09-25,0.47,0.49,0.53,0.6,0.68,0.76,0.85,0.93,1.01,1.09,1.16,2.2985488607965263,-1.8398126175302796,-1.8358640803205677,1.8308370532169405
2015-09-28,0.47,0.49,0.52,0.59,0.66,0.75,0.83,0.9,0.98,1.05,1.11,1.983398091339565,-1.5117417900025543,-1.6386616274918238,1.5495815005345859
2015-09-29,0.47,0.48,0.51,0.58,0.66,0.73,0.81,0.88,0.96,1.02,1.09,1.9405400605227237,-1.4714658603063064,-1.6067662696139737,1.5559048595009368
2015-09-30,0.47,0.48,0.52,0.58,0.66,0.74,0.82,0.89,0.96,1.03,1.09,1.875049703656759,-1.4029041777535396,-1.5571649274003607,1.4633114061551766
2015-10-01,0.46,0.49,0.52,0.59,0.66,0.74,0.82,0.89,0.96,1.03,1.09,2.0097119888768344,-1.5602626648794233,-1.5273827394356445,1.7167120799786075
2015-10-02,0.46,0.47,0.5,0.55,0.62,0.69,0.77,0.84,0.91,0.97,1.03,1.8510559669800364,-1.3805852771356004,-1.5904715379230154,1.5485723308526604
2015-10-05,0.46,0.48,0.51,0.57,0.64,0.72,0.8,0.87,0.95,1.02,1.08,2.0686090461215767,-1.6089339133086358,-1.7013761215103387,1.7279981163979425
2015-10-06,0.46,0.48,0.51,0.57,0.65,0.73,0.81,0.88,0.96,1.03,1.09,1.992497802188237,-1.530372079205077,-1.6561659303249825,1.5984290053393921
2015-10-07,0.47,0.49,0.53,0.6,0.68,0.76,0.84,0.92,0.99,1.06,1.12,1.9582751170740633,-1.495194580108958,-1.5468063091145616,1.5343313431788956
2015-10-08,0.46,0.49,0.52,0.59,0.67,0.75,0.83,0.91,0.99,1.06,1.12,2.086448811513127,-1.6329290244664363,-1.6503685196798656,1.6822051102635385
2015-10-09,0.47,0.49,0.53,0.6,0.68,0.76,0.85,0.93,1.01,1.08,1.15,2.144017540569575,-1.6811016795094385,-1.7269271625193443,1.6694345330823503
2015-10-12,0.47,0.49,0.52,0.59,0.67,0.75,0.83,0.91,0.98,1.05,1.11,1.9286819639480508,-1.4563284216969528,-1.5935033077561624,1.4825417958221416
2015-10-13,0.46,0.48,0.51,0.58,0.66,0.74,0.82,0.9,0.98,1.05,1.11,2.013198210995092,-1.5524158595450626,-1.675027919504466,1.5676861386521024
2015-10-14,0.46,0.48,0.5,0.55,0.62,0.69,0.76,0.83,0.9,0.97,1.04,2.229031485893813,-1.7709710811118593,-1.8319830427975647,2.059554000892237
2015-10-15,0.46,0.48,0.5,0.56,0.62,0.7,0.77,0.84,0.92,0.99,1.05,2.151758561104771,-1.6906871500651777,-1.7892701061294902,1.902645910949466
2015-10-16,0.46,0.48,0.51,0.57,0.63,0.71,0.78,0.86,0.93,1.0,1.07,2.2880695592655598,-1.8361047514297368,-1.8256442041656298,2.0744199005546045
2015-10-19,0.46,0.48,0.51,0.58,0.65,0.72,0.8,0.88,0.95,1.02,1.09,2.187546594652063,-1.738441261886455,-1.7215905133211415,1.9086018500589474
2015-10-20,0.46,0.48,0.52,0.58,0.66,0.74,0.82,0.9,0.98,1.05,1.12,2.1977161310123097,-1.746260360364218,-1.759609289678702,1.810636915128207
